foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-6.0,3.0,17,8,13,1,2,2
-5.0,3.0,17,8,12,1,2,2
-4.0,3.0,17,8,11,1,2,2
-3.0,3.0,17,8,10,1,2,2
-2.0,3.0,17,8,9,1,2,2
-1.0,3.0,17,8,8,1,2,2
0.0,3.0,17,8,7,1,2,4
0.0,2.0,1,7,7,26,4,4
0.0,1.0,1,6,7,26,4,4
17.0,-8.0,1,5,7,26,4,1
16.0,-8.0,3,5,1,25,1,1
15.0,-8.0,3,5,1,24,1,1
14.0,-8.0,3,5,1,23,1,1
13.0,-8.0,3,5,1,22,1,1
12.0,-8.0,3,5,1,21,1,1
11.0,-8.0,3,5,1,20,1,1
10.0,-8.0,3,5,1,19,1,1
9.0,-8.0,3,5,1,18,1,1
8.0,-8.0,20,5,1,17,1,1
7.0,-8.0,20,5,1,16,1,1
6.0,-8.0,20,5,1,15,1,1
5.0,-8.0,20,5,1,14,1,1
4.0,-8.0,20,5,1,13,1,1
3.0,-8.0,20,5,1,12,1,1
2.0,-8.0,20,5,1,11,1,1
1.0,-8.0,20,5,1,10,1,1
0.0,-8.0,20,5,1,9,1,3
0.0,-7.0,19,1,17,9,3,3
0.0,-6.0,18,1,24,9,3,3
0.0,-5.0,17,1,24,9,3,3
0.0,-4.0,16,1,24,9,3,3
0.0,-3.0,15,1,24,9,3,3
0.0,-2.0,14,1,24,9,3,3
0.0,-1.0,13,1,24,9,3,3
-12.0,-9.0,12,1,24,9,3,2
-11.0,-9.0,12,8,23,1,2,2
-10.0,-9.0,12,8,22,1,2,2
-9.0,-9.0,12,8,21,1,2,2
-8.0,-9.0,12,8,20,1,2,2
-7.0,-9.0,12,8,19,1,2,2
-6.0,-9.0,12,8,18,1,2,2
-5.0,-9.0,12,13,17,1,2,2
-4.0,-9.0,12,13,16,1,2,2
-3.0,-9.0,12,13,15,1,2,2
-2.0,-9.0,12,13,14,1,2,2
-1.0,-9.0,12,13,13,1,2,2
0.0,-9.0,12,13,12,1,2,3
0.0,-8.0,11,1,12,21,3,3
0.0,-7.0,10,1,12,21,3,3
0.0,-6.0,9,1,12,21,3,3
0.0,-5.0,8,1,12,21,3,3
0.0,-4.0,7,1,12,21,3,3
0.0,-3.0,6,1,12,21,3,3
0.0,-2.0,5,1,12,21,3,3
0.0,-1.0,4,1,12,21,3,3
-3.0,19.0,3,1,12,21,3,2
-2.0,19.0,3,22,11,1,2,2
-1.0,19.0,3,22,10,1,2,2
0.0,19.0,3,22,9,1,2,4
0.0,18.0,1,21,9,3,4,4
0.0,17.0,1,20,9,3,4,4
0.0,16.0,1,19,9,3,4,4
0.0,15.0,1,18,9,3,4,4
0.0,14.0,1,17,9,3,4,4
0.0,13.0,1,16,9,3,4,4
0.0,12.0,1,15,9,3,4,4
0.0,11.0,1,14,9,3,4,4
0.0,10.0,1,13,9,3,4,4
0.0,9.0,1,12,9,24,4,4
0.0,8.0,1,11,9,24,4,4
0.0,7.0,1,10,9,24,4,4
0.0,6.0,1,9,9,24,4,4
0.0,5.0,1,8,9,24,4,4
0.0,4.0,1,7,9,24,4,4
0.0,3.0,1,6,9,24,4,4
0.0,2.0,1,5,9,24,4,4
0.0,1.0,1,4,9,24,4,4
9.0,-17.0,1,3,9,24,4,1
8.0,-17.0,19,3,1,23,1,1
7.0,-17.0,22,3,1,22,1,1
6.0,-17.0,22,3,1,21,1,1
5.0,-17.0,22,3,1,20,1,1
4.0,-17.0,22,3,1,19,1,1
3.0,-17.0,22,3,1,18,1,1
2.0,-17.0,22,3,1,17,1,1
1.0,-17.0,22,3,1,16,1,1
0.0,-17.0,22,3,1,15,1,3
0.0,-16.0,21,1,9,15,3,3
0.0,-15.0,20,1,9,15,3,3
0.0,-14.0,19,1,9,15,3,3
0.0,-13.0,18,1,9,15,3,3
0.0,-12.0,17,1,9,15,3,3
0.0,-11.0,16,1,9,15,3,3
0.0,-10.0,15,1,18,15,3,3
0.0,-9.0,14,1,18,15,3,3
0.0,-8.0,13,1,18,15,3,3
0.0,-7.0,12,1,18,15,3,3
0.0,-6.0,11,1,18,15,3,3
0.0,-5.0,10,1,18,15,3,3
0.0,-4.0,9,1,18,15,3,3
0.0,-3.0,8,1,18,15,3,3
0.0,-2.0,7,1,18,15,3,3
0.0,-1.0,6,1,18,15,3,3
-7.0,5.0,5,1,18,15,3,2
-6.0,5.0,5,17,17,1,2,2
-5.0,5.0,5,17,16,1,2,2
-4.0,5.0,5,17,15,1,2,2
-3.0,5.0,5,20,14,1,2,2
-2.0,5.0,5,20,13,1,2,2
-1.0,5.0,5,20,12,1,2,2
0.0,5.0,5,20,11,1,2,4
0.0,4.0,1,19,11,7,4,4
0.0,3.0,1,18,11,7,4,4
0.0,2.0,1,17,11,7,4,4
0.0,1.0,1,16,11,7,4,4
-4.0,-9.0,1,15,11,7,4,2
-3.0,-9.0,10,15,10,1,2,2
-2.0,-9.0,10,15,9,1,2,2
-1.0,-9.0,10,15,8,1,2,2
0.0,-9.0,10,15,7,1,2,3
0.0,-8.0,9,1,7,4,3,3
0.0,-7.0,8,1,7,4,3,3
0.0,-6.0,7,1,7,4,3,3
