foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
0.0,2.0,22,11,11,4,4
18.0,-4.0,22,10,11,4,4
18.0,-6.0,22,9,11,4,4
18.0,-8.0,22,8,11,4,4
18.0,-10.0,22,7,11,4,1
16.0,-10.0,7,21,7,1,1
14.0,-10.0,7,20,7,1,1
12.0,-10.0,7,19,7,1,1
10.0,-10.0,7,18,7,1,3
10.0,-8.0,4,6,18,3,3
10.0,-6.0,4,5,18,3,3
10.0,-4.0,4,4,18,3,1
8.0,-4.0,15,17,10,1,1
6.0,-4.0,15,16,10,1,1
4.0,-4.0,15,15,10,1,1
2.0,-4.0,15,14,10,1,3
2.0,-2.0,8,14,14,3,3
2.0,0.0,8,13,14,3,3
2.0,2.0,19,12,14,3,3
2.0,4.0,19,11,14,3,3
2.0,6.0,19,10,14,3,3
2.0,8.0,19,9,14,3,3
2.0,10.0,19,8,14,3,3
2.0,12.0,19,7,14,3,1
0.0,12.0,7,13,18,1,4
0.0,10.0,13,17,1,4,4
0.0,8.0,13,16,1,4,4
0.0,6.0,13,15,1,4,4
0.0,4.0,13,14,1,4,4
0.0,2.0,13,13,1,4,4
22.0,-18.0,13,12,1,4,4
22.0,-20.0,13,11,1,4,4
22.0,-22.0,13,10,1,4,4
22.0,-24.0,13,9,20,4,1
20.0,-24.0,16,12,9,1,1
18.0,-24.0,16,11,9,1,1
16.0,-24.0,16,10,9,1,1
14.0,-24.0,16,9,9,1,3
14.0,-22.0,4,15,9,3,3
14.0,-20.0,4,14,9,3,3
14.0,-18.0,4,13,9,3,3
14.0,-16.0,4,12,9,3,3
14.0,-14.0,4,11,9,3,1
12.0,-14.0,11,8,14,1,1
10.0,-14.0,11,7,14,1,1
8.0,-14.0,11,6,14,1,3
8.0,-12.0,7,10,6,3,3
8.0,-10.0,27,9,6,3,3
8.0,-8.0,27,8,6,3,3
8.0,-6.0,27,7,6,3,3
8.0,-4.0,27,6,6,3,3
8.0,-2.0,27,5,6,3,3
8.0,0.0,27,4,6,3,3
8.0,2.0,27,3,6,3,1
6.0,2.0,3,5,22,1,1
4.0,2.0,3,4,22,1,4
4.0,0.0,4,21,2,4,4
4.0,-2.0,4,20,2,4,4
4.0,-4.0,4,19,2,4,4
4.0,-6.0,4,18,2,4,4
4.0,-8.0,4,17,2,4,4
4.0,-10.0,4,16,2,4,4
4.0,-12.0,4,15,2,4,1
2.0,-12.0,10,3,15,1,1
0.0,-12.0,10,2,15,1,1
-2.0,-12.0,10,1,15,1,1
