foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
-26.0,-42.0,2,15,23,2,2
-24.0,-42.0,2,14,23,2,2
-22.0,-42.0,2,13,23,2,2
-20.0,-42.0,2,12,23,2,2
-18.0,-42.0,2,11,23,2,2
-16.0,-42.0,2,10,23,2,2
-14.0,-42.0,2,9,23,2,2
-12.0,-42.0,2,8,23,2,2
-10.0,-42.0,2,7,23,2,2
-8.0,-42.0,2,6,23,2,2
-6.0,-42.0,2,5,23,2,2
-4.0,-42.0,2,4,23,2,2
-2.0,-42.0,2,3,23,2,3
-2.0,-40.0,3,22,30,3,3
-2.0,-38.0,3,21,30,3,3
-2.0,-36.0,3,20,30,3,3
-2.0,-34.0,3,19,30,3,3
-2.0,-32.0,3,18,30,3,3
-2.0,-30.0,3,17,30,3,3
-2.0,-28.0,3,16,30,3,3
-2.0,-26.0,3,15,30,3,3
-2.0,-24.0,3,14,30,3,3
-2.0,-22.0,3,13,30,3,3
-2.0,-20.0,3,12,30,3,3
-2.0,-18.0,3,11,30,3,3
-2.0,-16.0,3,10,30,3,3
-2.0,-14.0,3,9,30,3,2
0.0,-14.0,16,2,9,2,3
0.0,-12.0,2,8,31,3,3
0.0,-10.0,2,7,31,3,3
0.0,-8.0,2,6,31,3,3
0.0,-6.0,2,5,31,3,3
0.0,-4.0,2,4,31,3,3
0.0,-2.0,2,3,31,3,3
16.0,4.0,2,2,31,3,1
14.0,4.0,2,30,7,1,1
12.0,4.0,2,29,23,1,1
10.0,4.0,2,28,23,1,1
8.0,4.0,2,27,23,1,1
6.0,4.0,2,26,23,1,1
4.0,4.0,2,25,23,1,1
2.0,4.0,2,24,23,1,1
0.0,4.0,2,23,23,1,4
0.0,2.0,23,22,8,4,4
0.0,-6.0,23,21,8,4,4
0.0,-8.0,23,20,8,4,4
0.0,-10.0,23,19,8,4,4
0.0,-12.0,23,18,8,4,4
0.0,-14.0,23,17,10,4,4
0.0,-16.0,23,16,10,4,4
0.0,-18.0,23,15,10,4,4
0.0,-20.0,23,14,10,4,4
0.0,-22.0,23,13,10,4,4
0.0,-24.0,23,12,10,4,4
0.0,-26.0,23,11,10,4,4
0.0,-28.0,23,10,10,4,2
2.0,-28.0,10,9,13,2,2
4.0,-28.0,10,8,13,2,3
4.0,-26.0,8,12,2,3,3
4.0,-24.0,8,11,2,3,3
4.0,-22.0,8,12,2,3,3
4.0,-20.0,8,11,2,3,3
4.0,-18.0,8,10,2,3,3
4.0,-16.0,8,9,2,3,3
4.0,-14.0,8,8,2,3,3
4.0,-12.0,8,7,2,3,3
4.0,-10.0,8,6,25,3,3
4.0,-8.0,8,5,25,3,3
4.0,-6.0,8,4,25,3,3
4.0,-4.0,8,3,25,3,3
4.0,-2.0,8,2,25,3,1
2.0,-2.0,2,24,13,1,1
0.0,-2.0,2,23,11,1,1
-2.0,-2.0,2,22,23,1,1
-4.0,-2.0,2,21,23,1,1
-6.0,-2.0,2,20,23,1,1
-8.0,-2.0,2,19,23,1,1
-10.0,-2.0,2,18,23,1,1
-12.0,-2.0,2,17,23,1,1
-14.0,-2.0,2,16,23,1,1
-16.0,-2.0,2,15,23,1,1
-18.0,-2.0,2,14,23,1,3
-18.0,0.0,19,1,14,3,2
-16.0,0.0,1,18,1,2,2
-14.0,0.0,1,17,1,2,2
-12.0,0.0,1,16,1,2,2
-10.0,0.0,1,15,1,2,2
-8.0,0.0,1,14,1,2,2
-6.0,0.0,1,13,1,2,2
-4.0,0.0,1,12,1,2,2
-2.0,0.0,1,11,1,2,2
-18.0,42.0,1,10,1,2,2
-16.0,42.0,24,9,1,2,2
-14.0,42.0,24,8,1,2,2
-12.0,42.0,24,7,1,2,2
-10.0,42.0,24,6,1,2,2
-8.0,42.0,24,5,1,2,2
-6.0,42.0,24,4,1,2,2
-4.0,42.0,24,3,1,2,2
-2.0,42.0,24,2,1,2,4
-2.0,40.0,16,23,2,4,4
-2.0,38.0,31,22,2,4,4
-2.0,36.0,31,21,2,4,4
-2.0,34.0,31,20,2,4,4
-2.0,32.0,31,19,2,4,4
-2.0,30.0,31,18,2,4,4
-2.0,28.0,31,17,2,4,4
-2.0,26.0,31,16,2,4,4
-2.0,24.0,31,15,2,4,4
-2.0,22.0,31,14,2,4,4
-2.0,20.0,31,13,2,4,4
-2.0,18.0,31,12,2,4,2
0.0,18.0,12,1,13,2,4
0.0,16.0,32,11,1,4,4
0.0,14.0,32,10,1,4,4
0.0,12.0,32,9,1,4,4
0.0,10.0,32,8,1,4,4
0.0,8.0,32,7,1,4,4
0.0,6.0,32,6,1,4,4
0.0,4.0,32,5,1,4,4
0.0,2.0,32,4,1,4,4
20.0,-22.0,32,3,1,4,4
20.0,-24.0,32,2,1,4,1
18.0,-24.0,10,31,2,1,1
16.0,-24.0,23,30,2,1,1
14.0,-24.0,23,29,2,1,1
12.0,-24.0,23,28,2,1,1
10.0,-24.0,23,27,2,1,1
8.0,-24.0,23,26,2,1,1
6.0,-24.0,23,25,2,1,1
4.0,-24.0,23,24,2,1,1
2.0,-24.0,23,23,2,1,1
0.0,-24.0,23,22,2,1,3
0.0,-22.0,10,22,22,3,3
0.0,-20.0,10,21,22,3,3
0.0,-18.0,10,20,22,3,3
0.0,-16.0,10,19,22,3,3
0.0,-14.0,10,18,22,3,3
0.0,-12.0,11,17,22,3,3
0.0,-10.0,11,16,22,3,3
0.0,-8.0,11,15,22,3,3
0.0,-6.0,11,14,22,3,3
0.0,-4.0,11,13,22,3,3
0.0,-2.0,11,12,22,3,3
-14.0,20.0,11,11,22,3,3
-14.0,22.0,11,10,22,3,3
-14.0,24.0,11,9,22,3,3
-14.0,26.0,11,8,22,3,3
-14.0,28.0,11,7,22,3,3
-14.0,30.0,11,6,22,3,2
-12.0,30.0,17,10,6,2,2
-10.0,30.0,17,9,6,2,2
-8.0,30.0,19,8,6,2,2
-6.0,30.0,19,7,6,2,2
-4.0,30.0,19,6,6,2,2
-2.0,30.0,19,5,6,2,4
-2.0,28.0,6,18,5,4,4
-2.0,26.0,6,17,5,4,4
-2.0,24.0,6,16,5,4,4
-2.0,22.0,6,15,5,4,4
-2.0,20.0,6,14,5,4,4
-2.0,18.0,6,13,5,4,4
-2.0,16.0,6,12,5,4,4
-2.0,14.0,6,11,5,4,4
-2.0,12.0,28,10,5,4,4
-2.0,10.0,28,9,5,4,4
-2.0,8.0,28,8,5,4,4
-2.0,6.0,28,7,5,4,4
-2.0,4.0,28,6,5,4,4
-2.0,2.0,28,5,5,4,2
0.0,2.0,5,4,20,2,2
2.0,2.0,5,3,20,2,2
4.0,2.0,5,2,20,2,2
6.0,2.0,5,1,20,2,2
