foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
8.0,10.0,18,7,1,10,1,4
8.0,8.0,1,6,23,10,4,1
6.0,8.0,19,6,1,9,1,4
6.0,6.0,1,5,24,9,4,1
4.0,6.0,20,5,1,8,1,4
4.0,4.0,1,4,25,8,4,1
2.0,4.0,21,4,1,7,1,4
2.0,2.0,1,3,26,7,4,1
0.0,2.0,22,3,1,6,1,4
-42.0,-18.0,1,2,27,6,4,2
-40.0,-18.0,1,2,26,1,2,2
-38.0,-18.0,2,2,25,1,2,2
-36.0,-18.0,3,2,24,1,2,2
-34.0,-18.0,4,2,23,1,2,2
-32.0,-18.0,5,2,22,1,2,2
-30.0,-18.0,6,2,21,1,2,2
-28.0,-18.0,23,2,20,1,2,2
-26.0,-18.0,23,2,19,1,2,2
-24.0,-18.0,23,2,18,1,2,2
-22.0,-18.0,23,2,17,1,2,2
-20.0,-18.0,23,2,16,1,2,2
-18.0,-18.0,23,2,15,1,2,2
-16.0,-18.0,23,2,14,1,2,3
-16.0,-16.0,22,1,14,12,3,2
-14.0,-16.0,22,3,13,1,2,3
-14.0,-14.0,21,1,13,20,3,2
-12.0,-14.0,21,4,12,1,2,3
-12.0,-12.0,20,1,12,21,3,2
-10.0,-12.0,20,5,11,1,2,3
-10.0,-10.0,19,1,11,22,3,2
-8.0,-10.0,19,6,10,1,2,3
-8.0,-8.0,18,1,10,23,3,2
-6.0,-8.0,18,7,9,1,2,3
-6.0,-6.0,17,1,9,24,3,2
-4.0,-6.0,17,8,8,1,2,3
-4.0,-4.0,16,1,8,25,3,2
-2.0,-4.0,16,9,7,1,2,3
-2.0,-2.0,15,1,7,26,3,2
0.0,-2.0,15,10,6,1,2,3
16.0,-16.0,14,1,6,27,3,1
14.0,-16.0,14,1,1,26,1,3
14.0,-14.0,13,1,7,26,3,1
12.0,-14.0,13,3,1,25,1,3
12.0,-12.0,12,1,8,25,3,1
10.0,-12.0,12,5,1,24,1,3
10.0,-10.0,11,1,9,24,3,1
8.0,-10.0,11,7,1,23,1,3
8.0,-8.0,10,1,10,23,3,1
6.0,-8.0,10,9,1,22,1,3
6.0,-6.0,9,1,11,22,3,1
4.0,-6.0,9,16,1,21,1,3
4.0,-4.0,8,1,12,21,3,1
2.0,-4.0,8,17,1,20,1,3
2.0,-2.0,7,1,13,20,3,1
0.0,-2.0,7,18,1,19,1,3
22.0,22.0,6,1,14,19,3,1
20.0,22.0,6,19,1,18,1,4
20.0,20.0,1,18,1,18,4,1
18.0,20.0,7,18,1,17,1,4
18.0,18.0,1,17,3,17,4,1
16.0,18.0,8,17,1,16,1,4
16.0,16.0,1,16,5,16,4,1
14.0,16.0,9,16,1,15,1,4
14.0,14.0,1,15,7,15,4,1
12.0,14.0,10,15,1,14,1,4
12.0,12.0,1,14,9,14,4,1
10.0,12.0,11,14,1,13,1,4
10.0,10.0,1,13,20,13,4,1
8.0,10.0,12,13,1,12,1,4
8.0,8.0,1,12,21,12,4,1
6.0,8.0,13,12,1,11,1,4
6.0,6.0,1,11,22,11,4,1
4.0,6.0,14,11,1,10,1,4
4.0,4.0,1,10,23,10,4,1
2.0,4.0,15,10,1,9,1,4
2.0,2.0,1,9,24,9,4,1
0.0,2.0,16,9,1,8,1,4
14.0,-4.0,1,8,25,8,4,1
12.0,-4.0,17,8,1,7,1,1
10.0,-4.0,17,8,1,6,1,1
8.0,-4.0,17,8,1,5,1,1
6.0,-4.0,17,8,1,4,1,1
4.0,-4.0,17,8,1,3,1,1
2.0,-4.0,17,8,1,2,1,3
2.0,-2.0,16,1,6,2,3,1
0.0,-2.0,16,9,1,1,1,3
-8.0,-18.0,15,1,8,1,3,3
-8.0,-16.0,14,1,9,1,3,3
-8.0,-14.0,13,1,10,1,3,3
-8.0,-12.0,12,1,11,1,3,3
-8.0,-10.0,11,1,32,1,3,3
-8.0,-8.0,10,1,32,1,3,2
-6.0,-8.0,10,6,31,1,2,3
-6.0,-6.0,9,1,31,2,3,2
-4.0,-6.0,9,8,30,1,2,3
-4.0,-4.0,8,1,30,3,3,2
-2.0,-4.0,8,9,29,1,2,3
-2.0,-2.0,7,1,29,4,3,2
0.0,-2.0,7,10,28,1,2,3
8.0,-4.0,6,1,28,5,3,1
6.0,-4.0,6,1,1,4,1,1
4.0,-4.0,6,2,1,3,1,1
2.0,-4.0,6,3,1,2,1,3
2.0,-2.0,5,1,31,2,3,1
0.0,-2.0,5,5,1,1,1,3
-16.0,22.0,4,1,32,1,3,3
-16.0,24.0,3,1,32,1,3,3
-16.0,26.0,2,1,32,1,3,3
-16.0,28.0,1,1,32,1,3,2
-14.0,28.0,1,4,31,1,2,4
-14.0,26.0,1,3,31,1,4,4
-14.0,24.0,1,2,31,1,4,4
-14.0,22.0,1,1,31,1,4,2
-12.0,22.0,4,2,30,1,2,4
-12.0,20.0,1,1,30,1,4,2
-10.0,20.0,5,1,29,1,2,2
-8.0,20.0,5,1,28,1,2,2
-6.0,20.0,5,20,27,1,2,4
-6.0,18.0,1,19,27,1,4,4
-6.0,16.0,1,18,27,1,4,4
-6.0,14.0,1,17,27,2,4,4
-6.0,12.0,1,16,27,6,4,4
-6.0,10.0,1,15,27,6,4,4
-6.0,8.0,1,14,27,6,4,4
-6.0,6.0,1,13,27,6,4,2
-4.0,6.0,12,13,26,1,2,4
-4.0,4.0,1,12,26,7,4,2
-2.0,4.0,13,12,25,1,2,4
-2.0,2.0,1,11,25,8,4,2
0.0,2.0,14,11,24,1,2,4
10.0,-28.0,1,10,24,9,4,2
12.0,-28.0,15,10,23,1,2,3
12.0,-26.0,14,1,23,1,3,3
12.0,-24.0,13,1,23,2,3,3
12.0,-22.0,12,1,23,3,3,3
12.0,-20.0,11,1,23,4,3,3
12.0,-18.0,10,1,23,4,3,3
12.0,-16.0,9,1,23,4,3,3
12.0,-14.0,8,1,23,4,3,3
12.0,-12.0,7,1,23,4,3,1
10.0,-12.0,7,7,1,3,1,3
10.0,-10.0,6,1,24,3,3,1
8.0,-10.0,6,7,1,2,1,3
8.0,-8.0,5,1,25,8,3,1
6.0,-8.0,5,7,1,7,1,3
6.0,-6.0,4,1,26,7,3,1
4.0,-6.0,4,5,1,6,1,3
4.0,-4.0,3,1,27,6,3,1
2.0,-4.0,3,22,1,5,1,3
2.0,-2.0,2,1,28,5,3,1
0.0,-2.0,2,23,1,4,1,3
-6.0,34.0,1,1,29,4,3,1
-8.0,34.0,1,24,1,3,1,4
-8.0,32.0,1,23,1,3,4,4
-8.0,30.0,1,22,2,3,4,4
-8.0,28.0,1,21,3,3,4,4
-8.0,26.0,1,20,4,3,4,4
-8.0,24.0,1,19,5,3,4,4
-8.0,22.0,1,18,6,3,4,4
-8.0,20.0,1,17,7,3,4,4
-8.0,18.0,1,16,7,3,4,4
-8.0,16.0,1,15,7,3,4,4
-8.0,14.0,1,14,30,3,4,4
-8.0,12.0,1,13,30,3,4,4
-8.0,10.0,1,12,30,3,4,4
-8.0,8.0,1,11,30,3,4,2
-6.0,8.0,12,11,29,1,2,4
-6.0,6.0,1,10,29,4,4,2
-4.0,6.0,12,10,28,1,2,4
-4.0,4.0,1,9,28,5,4,2
-2.0,4.0,12,9,27,1,2,4
-2.0,2.0,1,8,27,6,4,2
0.0,2.0,17,8,26,1,2,4
-42.0,-34.0,1,7,26,7,4,2
-40.0,-34.0,18,7,25,1,2,2
-38.0,-34.0,18,7,24,1,2,2
-36.0,-34.0,18,7,23,1,2,2
-34.0,-34.0,18,7,22,1,2,2
-32.0,-34.0,18,7,21,1,2,3
-32.0,-32.0,17,1,21,5,3,2
-30.0,-32.0,17,8,20,1,2,3
-30.0,-30.0,16,1,20,7,3,2
-28.0,-30.0,16,9,19,1,2,3
-28.0,-28.0,15,1,19,9,3,2
-26.0,-28.0,15,10,18,1,2,3
-26.0,-26.0,14,1,18,11,3,2
-24.0,-26.0,14,11,17,1,2,3
-24.0,-24.0,13,1,17,13,3,2
-22.0,-24.0,13,12,16,1,2,3
-22.0,-22.0,12,1,16,14,3,2
-20.0,-22.0,12,13,15,1,2,3
-20.0,-20.0,11,1,15,18,3,2
-18.0,-20.0,11,14,14,1,2,3
-18.0,-18.0,10,1,14,19,3,2
-16.0,-18.0,10,15,13,1,2,3
-16.0,-16.0,9,1,13,20,3,2
-14.0,-16.0,9,16,12,1,2,3
-14.0,-14.0,8,1,12,21,3,2
-12.0,-14.0,8,17,11,1,2,3
-12.0,-12.0,7,1,11,22,3,2
-10.0,-12.0,7,18,10,1,2,3
-10.0,-10.0,6,1,10,23,3,2
-8.0,-10.0,6,19,9,1,2,3
-8.0,-8.0,5,1,9,24,3,2
-6.0,-8.0,5,20,8,1,2,3
-6.0,-6.0,4,1,8,25,3,2
-4.0,-6.0,4,21,7,1,2,3
-4.0,-4.0,3,1,7,26,3,2
-2.0,-4.0,3,22,6,1,2,3
-2.0,-2.0,2,1,6,27,3,2
0.0,-2.0,2,23,5,1,2,3
22.0,10.0,1,1,5,28,3,1
20.0,10.0,1,1,1,27,1,1
18.0,10.0,1,2,1,26,1,1
16.0,10.0,1,3,1,25,1,1
14.0,10.0,1,4,1,24,1,1
12.0,10.0,1,5,1,23,1,1
10.0,10.0,1,6,1,22,1,1
8.0,10.0,1,7,1,21,1,4
8.0,8.0,1,6,6,21,4,1
6.0,8.0,2,7,1,20,1,4
6.0,6.0,1,6,6,20,4,1
4.0,6.0,3,22,1,19,1,4
4.0,4.0,1,21,6,19,4,1
2.0,4.0,4,21,1,18,1,4
2.0,2.0,1,20,6,18,4,1
0.0,2.0,5,20,1,17,1,4
