foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
50.0,10.0,1,1,1,30,1,1
48.0,10.0,1,2,1,29,1,1
46.0,10.0,1,3,1,28,1,1
44.0,10.0,1,4,1,27,1,1
42.0,10.0,1,24,1,26,1,1
40.0,10.0,1,24,1,25,1,1
38.0,10.0,1,24,1,24,1,1
36.0,10.0,1,24,1,23,1,1
34.0,10.0,1,24,1,22,1,1
32.0,10.0,1,24,1,21,1,1
30.0,10.0,1,24,1,20,1,1
28.0,10.0,1,24,1,19,1,1
26.0,10.0,1,24,1,18,1,1
24.0,10.0,1,24,1,17,1,1
22.0,10.0,1,24,1,16,1,1
20.0,10.0,1,24,1,15,1,1
18.0,10.0,1,24,1,14,1,1
16.0,10.0,1,24,1,13,1,1
14.0,10.0,1,24,1,12,1,1
12.0,10.0,1,24,1,11,1,1
10.0,10.0,1,24,1,10,1,1
8.0,10.0,1,24,1,9,1,4
8.0,8.0,1,23,24,9,4,1
6.0,8.0,2,23,1,8,1,4
6.0,6.0,1,22,25,8,4,1
4.0,6.0,3,22,1,7,1,4
4.0,4.0,1,21,26,7,4,1
2.0,4.0,4,21,1,6,1,4
2.0,2.0,1,20,27,6,4,1
0.0,2.0,5,20,1,5,1,4
-14.0,36.0,1,19,28,5,4,4
-14.0,34.0,1,18,28,5,4,4
-14.0,32.0,1,17,28,5,4,4
-14.0,30.0,1,16,28,5,4,4
-14.0,28.0,1,15,28,5,4,4
-14.0,26.0,1,14,28,5,4,4
-14.0,24.0,1,13,28,5,4,4
-14.0,22.0,1,12,28,5,4,4
-14.0,20.0,1,11,28,5,4,4
-14.0,18.0,1,10,28,5,4,4
-14.0,16.0,1,9,28,5,4,4
-14.0,14.0,1,8,28,5,4,2
-12.0,14.0,12,8,27,1,2,4
-12.0,12.0,1,7,27,6,4,2
-10.0,12.0,18,7,26,1,2,4
-10.0,10.0,1,6,26,7,4,2
-8.0,10.0,19,6,25,1,2,4
-8.0,8.0,1,5,25,8,4,2
-6.0,8.0,20,5,24,1,2,4
-6.0,6.0,1,4,24,9,4,2
-4.0,6.0,21,4,23,1,2,4
-4.0,4.0,1,3,23,10,4,2
-2.0,4.0,22,3,22,1,2,4
-2.0,2.0,1,2,22,11,4,2
0.0,2.0,23,2,21,1,2,4
-32.0,-34.0,1,1,21,12,4,2
-30.0,-34.0,24,1,20,1,2,3
-30.0,-32.0,23,1,20,1,3,3
-30.0,-30.0,22,1,20,2,3,2
-28.0,-30.0,22,3,19,1,2,3
-28.0,-28.0,21,1,19,4,3,2
-26.0,-28.0,21,4,18,1,2,3
-26.0,-26.0,20,1,18,6,3,2
-24.0,-26.0,20,5,17,1,2,3
-24.0,-24.0,19,1,17,16,3,2
-22.0,-24.0,19,6,16,1,2,3
-22.0,-22.0,18,1,16,17,3,2
-20.0,-22.0,18,7,15,1,2,3
-20.0,-20.0,17,1,15,18,3,2
