foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-24.0,-10.0,4,4,21,1,2,2
-22.0,-10.0,21,4,20,1,2,2
-20.0,-10.0,21,4,19,1,2,2
-18.0,-10.0,21,4,18,1,2,2
-16.0,-10.0,21,4,17,1,2,2
-14.0,-10.0,21,4,16,1,2,2
-12.0,-10.0,21,4,15,1,2,2
-10.0,-10.0,21,4,14,1,2,2
-8.0,-10.0,21,4,13,1,2,3
-8.0,-8.0,20,1,13,13,3,2
-6.0,-8.0,20,5,12,1,2,3
-6.0,-6.0,19,1,12,21,3,2
-4.0,-6.0,19,6,11,1,2,3
-4.0,-4.0,18,1,11,22,3,2
-2.0,-4.0,18,7,10,1,2,3
-2.0,-2.0,17,1,10,23,3,2
0.0,-2.0,17,8,9,1,2,3
0.0,-24.0,16,1,9,24,3,3
0.0,-22.0,15,1,9,24,3,3
0.0,-20.0,14,1,9,24,3,3
0.0,-18.0,13,1,9,24,3,3
0.0,-16.0,12,1,9,24,3,3
0.0,-14.0,11,1,9,24,3,3
0.0,-12.0,10,1,9,24,3,3
0.0,-10.0,9,1,9,24,3,3
0.0,-8.0,8,1,9,24,3,3
0.0,-6.0,7,1,9,24,3,3
0.0,-4.0,6,1,9,24,3,3
0.0,-2.0,5,1,9,24,3,3
32.0,12.0,4,1,9,24,3,1
30.0,12.0,4,13,1,23,1,1
28.0,12.0,4,21,1,22,1,1
26.0,12.0,4,21,1,21,1,1
24.0,12.0,4,21,1,20,1,1
22.0,12.0,4,21,1,19,1,1
20.0,12.0,4,21,1,18,1,1
18.0,12.0,4,21,1,17,1,1
16.0,12.0,4,21,1,16,1,1
14.0,12.0,4,21,1,15,1,1
12.0,12.0,4,21,1,14,1,1
10.0,12.0,4,21,1,13,1,4
10.0,10.0,1,20,11,13,4,1
8.0,10.0,5,20,1,12,1,4
8.0,8.0,1,19,12,12,4,1
6.0,8.0,6,19,1,11,1,4
6.0,6.0,1,18,22,11,4,1
4.0,6.0,7,18,1,10,1,4
4.0,4.0,1,17,23,10,4,1
2.0,4.0,8,17,1,9,1,4
2.0,2.0,1,16,24,9,4,1
0.0,2.0,9,16,1,8,1,4
-30.0,2.0,1,15,25,8,4,2
-28.0,2.0,1,15,24,1,2,2
-26.0,2.0,2,15,23,1,2,2
-24.0,2.0,3,15,22,1,2,2
-22.0,2.0,4,15,21,1,2,2
-20.0,2.0,5,15,20,1,2,2
-18.0,2.0,6,15,19,1,2,2
-16.0,2.0,10,15,18,1,2,2
-14.0,2.0,10,15,17,1,2,2
-12.0,2.0,10,15,16,1,2,2
-10.0,2.0,10,15,15,1,2,2
-8.0,2.0,10,15,14,1,2,2
-6.0,2.0,10,15,13,1,2,2
-4.0,2.0,10,15,12,1,2,2
-2.0,2.0,10,15,11,1,2,2
0.0,2.0,10,15,10,1,2,4
30.0,20.0,1,14,10,23,4,1
