foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
10.0,12.0,15,10,1,16,1,4
10.0,10.0,1,9,17,16,4,1
8.0,10.0,16,9,1,15,1,4
8.0,8.0,1,8,18,15,4,1
6.0,8.0,17,8,1,14,1,4
6.0,6.0,1,7,19,14,4,1
4.0,6.0,18,7,1,13,1,4
4.0,4.0,1,6,20,13,4,1
2.0,4.0,19,6,1,12,1,4
2.0,2.0,1,5,21,12,4,1
0.0,2.0,20,5,1,11,1,4
14.0,-24.0,1,4,22,11,4,2
16.0,-24.0,1,4,21,1,2,2
18.0,-24.0,2,4,20,1,2,3
18.0,-22.0,1,1,20,1,3,2
20.0,-22.0,2,5,19,1,2,3
20.0,-20.0,1,1,19,1,3,2
22.0,-20.0,2,6,18,1,2,4
22.0,-22.0,1,5,18,1,4,4
22.0,-24.0,1,4,18,2,4,2
24.0,-24.0,21,4,17,1,2,4
24.0,-26.0,1,3,17,16,4,2
26.0,-26.0,22,3,16,1,2,4
26.0,-28.0,1,2,16,17,4,2
28.0,-28.0,23,2,15,1,2,4
28.0,-30.0,1,1,15,18,4,2
30.0,-30.0,24,1,14,1,2,2
32.0,-30.0,24,1,13,1,2,2
34.0,-30.0,24,1,12,1,2,2
36.0,-30.0,24,1,11,1,2,2
38.0,-30.0,24,1,10,1,2,2
40.0,-30.0,24,1,9,1,2,2
42.0,-30.0,24,1,8,1,2,2
44.0,-30.0,24,1,7,1,2,2
46.0,-30.0,24,1,6,1,2,2
48.0,-30.0,24,1,5,1,2,2
50.0,-30.0,24,1,4,1,2,2
52.0,-30.0,24,1,3,1,2,2
54.0,-30.0,24,1,2,1,2,2
56.0,-30.0,24,1,1,1,2,3
56.0,-28.0,23,1,1,14,3,1
54.0,-28.0,23,1,1,13,1,1
52.0,-28.0,23,1,1,30,1,1
50.0,-28.0,23,1,1,29,1,1
48.0,-28.0,23,1,1,28,1,1
46.0,-28.0,23,1,1,27,1,1
44.0,-28.0,23,1,1,26,1,1
42.0,-28.0,23,1,1,25,1,1
40.0,-28.0,23,1,1,24,1,1
38.0,-28.0,23,2,1,23,1,1
36.0,-28.0,23,2,1,22,1,1
34.0,-28.0,23,2,1,21,1,1
32.0,-28.0,23,2,1,20,1,1
30.0,-28.0,23,2,1,19,1,1
28.0,-28.0,23,2,1,18,1,1
26.0,-28.0,23,2,1,17,1,3
26.0,-26.0,22,1,16,17,3,1
24.0,-26.0,22,3,1,16,1,3
24.0,-24.0,21,1,17,16,3,1
22.0,-24.0,21,4,1,15,1,3
22.0,-22.0,20,1,18,15,3,1
20.0,-22.0,20,5,1,14,1,3
20.0,-20.0,19,1,19,14,3,1
18.0,-20.0,19,6,1,13,1,3
18.0,-18.0,18,1,20,13,3,1
16.0,-18.0,18,7,1,12,1,3
16.0,-16.0,17,1,21,12,3,1
14.0,-16.0,17,8,1,11,1,3
14.0,-14.0,16,1,22,11,3,1
12.0,-14.0,16,9,1,10,1,3
12.0,-12.0,15,1,23,10,3,1
10.0,-12.0,15,10,1,9,1,3
10.0,-10.0,14,1,24,9,3,1
8.0,-10.0,14,11,1,8,1,3
8.0,-8.0,13,1,25,8,3,1
6.0,-8.0,13,12,1,7,1,3
6.0,-6.0,12,1,26,7,3,1
4.0,-6.0,12,13,1,6,1,3
4.0,-4.0,11,1,27,6,3,1
2.0,-4.0,11,14,1,5,1,3
2.0,-2.0,10,1,28,5,3,1
0.0,-2.0,10,15,1,4,1,3
-24.0,-12.0,9,1,29,4,3,2
-22.0,-12.0,9,1,28,1,2,2
-20.0,-12.0,9,2,27,1,2,2
-18.0,-12.0,9,3,26,1,2,2
-16.0,-12.0,9,4,25,1,2,2
-14.0,-12.0,9,5,24,1,2,2
-12.0,-12.0,9,6,23,1,2,2
-10.0,-12.0,9,16,22,1,2,3
-10.0,-10.0,8,1,22,11,3,2
-8.0,-10.0,8,17,21,1,2,3
-8.0,-8.0,7,1,21,12,3,2
-6.0,-8.0,7,18,20,1,2,3
-6.0,-6.0,6,1,20,13,3,2
-4.0,-6.0,6,19,19,1,2,3
-4.0,-4.0,5,1,19,14,3,2
-2.0,-4.0,5,20,18,1,2,3
-2.0,-2.0,4,1,18,15,3,2
0.0,-2.0,4,21,17,1,2,3
-8.0,10.0,3,1,17,16,3,1
-10.0,10.0,3,1,1,15,1,3
-10.0,12.0,2,1,18,15,3,1
-12.0,12.0,2,3,1,14,1,3
-12.0,14.0,1,1,19,14,3,1
-14.0,14.0,1,5,1,13,1,1
-16.0,14.0,1,6,1,12,1,1
-18.0,14.0,1,7,1,11,1,1
-20.0,14.0,1,24,1,10,1,1
-22.0,14.0,1,24,1,9,1,1
-24.0,14.0,1,24,1,8,1,1
-26.0,14.0,1,24,1,7,1,1
-28.0,14.0,1,24,1,6,1,1
-30.0,14.0,1,24,1,5,1,1
-32.0,14.0,1,24,1,4,1,1
-34.0,14.0,1,24,1,3,1,1
-36.0,14.0,1,24,1,2,1,1
-38.0,14.0,1,24,1,1,1,4
-38.0,12.0,1,23,13,1,4,2
-36.0,12.0,1,23,12,1,2,2
-34.0,12.0,1,23,11,1,2,2
-32.0,12.0,1,23,10,1,2,2
-30.0,12.0,1,23,9,1,2,2
-28.0,12.0,1,23,27,1,2,2
-26.0,12.0,1,23,26,1,2,2
-24.0,12.0,1,23,25,1,2,2
-22.0,12.0,1,23,24,1,2,2
-20.0,12.0,1,23,23,1,2,2
-18.0,12.0,2,23,22,1,2,2
-16.0,12.0,2,23,21,1,2,2
-14.0,12.0,2,23,20,1,2,2
-12.0,12.0,2,23,19,1,2,2
-10.0,12.0,2,23,18,1,2,4
-10.0,10.0,1,22,18,15,4,2
-8.0,10.0,3,22,17,1,2,4
-8.0,8.0,1,21,17,16,4,2
-6.0,8.0,4,21,16,1,2,4
-6.0,6.0,1,20,16,17,4,2
-4.0,6.0,5,20,15,1,2,4
-4.0,4.0,1,19,15,18,4,2
-2.0,4.0,6,19,14,1,2,4
-2.0,2.0,1,18,14,19,4,2
