foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-9.0,18,1,5,28,3,3
0.0,-8.0,17,1,5,28,3,3
0.0,-7.0,16,1,5,28,3,3
0.0,-6.0,15,1,5,28,3,3
0.0,-5.0,14,1,5,28,3,3
0.0,-4.0,13,1,5,28,3,3
0.0,-3.0,12,1,5,28,3,3
0.0,-2.0,11,1,5,28,3,3
0.0,-1.0,10,1,5,28,3,3
-3.0,-1.0,9,1,5,28,3,2
-2.0,-1.0,9,16,4,1,2,2
-1.0,-1.0,9,16,3,1,2,2
0.0,-1.0,9,16,2,1,2,3
16.0,14.0,8,1,2,31,3,1
15.0,14.0,8,1,1,30,1,1
14.0,14.0,8,1,1,29,1,1
13.0,14.0,8,1,1,28,1,1
12.0,14.0,8,17,1,27,1,1
11.0,14.0,8,17,1,26,1,1
10.0,14.0,8,17,1,25,1,1
9.0,14.0,8,17,1,24,1,1
8.0,14.0,8,17,1,23,1,1
7.0,14.0,8,17,1,22,1,1
6.0,14.0,8,17,1,21,1,1
5.0,14.0,8,17,1,20,1,1
4.0,14.0,8,17,1,19,1,1
3.0,14.0,8,17,1,18,1,1
2.0,14.0,8,17,1,17,1,1
1.0,14.0,8,17,1,16,1,1
0.0,14.0,8,17,1,15,1,4
0.0,13.0,1,16,18,15,4,4
0.0,12.0,1,15,18,15,4,4
0.0,11.0,1,14,18,15,4,4
0.0,10.0,1,13,18,15,4,4
0.0,9.0,1,12,18,15,4,4
0.0,8.0,1,11,18,15,4,4
0.0,7.0,1,10,18,15,4,4
0.0,6.0,1,9,18,15,4,4
0.0,5.0,1,8,18,15,4,4
0.0,4.0,1,7,18,15,4,4
0.0,3.0,1,6,18,15,4,4
0.0,2.0,1,5,18,15,4,4
0.0,1.0,1,4,18,15,4,4
-3.0,-2.0,1,3,18,15,4,2
-2.0,-2.0,22,3,17,1,2,2
-1.0,-2.0,22,3,16,1,2,2
0.0,-2.0,22,3,15,1,2,3
0.0,-1.0,21,1,15,3,3,3
13.0,-8.0,20,1,15,3,3,1
12.0,-8.0,20,2,1,2,1,1
11.0,-8.0,20,2,1,1,1,4
11.0,-9.0,1,1,2,1,4,2
12.0,-9.0,1,1,1,1,2,4
