foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
6.0,-2.0,19,6,1,13,1,1
5.0,-2.0,19,6,1,12,1,1
4.0,-2.0,19,6,1,11,1,1
3.0,-2.0,19,6,1,10,1,1
2.0,-2.0,19,6,1,9,1,1
1.0,-2.0,19,6,1,8,1,1
0.0,-2.0,19,6,1,7,1,3
0.0,-1.0,18,1,11,7,3,3
-2.0,-10.0,17,1,11,7,3,2
-1.0,-10.0,17,2,10,1,2,2
0.0,-10.0,17,2,9,1,2,3
0.0,-9.0,16,1,24,9,3,3
0.0,-8.0,15,1,24,9,3,3
0.0,-7.0,14,1,24,9,3,3
0.0,-6.0,13,1,24,9,3,3
0.0,-5.0,12,1,24,9,3,3
0.0,-4.0,11,1,24,9,3,3
0.0,-3.0,10,1,24,9,3,3
0.0,-2.0,9,1,24,9,3,3
0.0,-1.0,8,1,24,9,3,3
-8.0,-2.0,7,1,24,9,3,2
-7.0,-2.0,7,12,23,1,2,2
-6.0,-2.0,7,18,22,1,2,2
-5.0,-2.0,7,18,21,1,2,2
-4.0,-2.0,7,18,20,1,2,2
-3.0,-2.0,7,18,19,1,2,2
-2.0,-2.0,7,18,18,1,2,2
-1.0,-2.0,7,18,17,1,2,2
0.0,-2.0,7,18,16,1,2,3
0.0,-1.0,6,1,16,17,3,3
11.0,-2.0,5,1,16,17,3,1
10.0,-2.0,5,2,1,16,1,1
9.0,-2.0,5,2,1,15,1,1
8.0,-2.0,5,2,1,14,1,1
7.0,-2.0,5,2,1,13,1,1
6.0,-2.0,5,2,1,12,1,1
5.0,-2.0,5,2,1,11,1,1
4.0,-2.0,5,2,1,10,1,1
3.0,-2.0,5,2,1,9,1,1
2.0,-2.0,5,20,1,8,1,1
1.0,-2.0,5,20,1,7,1,1
0.0,-2.0,5,20,1,6,1,3
0.0,-1.0,4,1,27,6,3,3
-15.0,6.0,3,1,27,6,3,2
-14.0,6.0,3,2,26,1,2,2
-13.0,6.0,3,2,25,1,2,2
-12.0,6.0,3,2,24,1,2,2
-11.0,6.0,3,2,23,1,2,2
-10.0,6.0,3,2,22,1,2,2
-9.0,6.0,3,2,21,1,2,2
-8.0,6.0,3,2,20,1,2,2
-7.0,6.0,3,2,19,1,2,2
-6.0,6.0,3,2,18,1,2,2
-5.0,6.0,3,22,17,1,2,2
-4.0,6.0,3,22,16,1,2,2
-3.0,6.0,3,22,15,1,2,2
-2.0,6.0,3,22,14,1,2,2
-1.0,6.0,3,22,13,1,2,2
0.0,6.0,3,22,12,1,2,4
0.0,5.0,1,21,12,15,4,4
0.0,4.0,1,20,12,13,4,4
0.0,3.0,1,19,12,21,4,4
0.0,2.0,1,18,12,21,4,4
0.0,1.0,1,17,12,21,4,4
7.0,14.0,1,16,12,21,4,1
6.0,14.0,6,16,1,20,1,1
5.0,14.0,6,16,1,19,1,1
4.0,14.0,6,16,1,18,1,1
3.0,14.0,6,16,1,17,1,1
2.0,14.0,6,16,1,16,1,1
1.0,14.0,6,16,1,15,1,1
0.0,14.0,6,16,1,14,1,4
0.0,13.0,1,15,19,14,4,4
0.0,12.0,1,14,19,14,4,4
0.0,11.0,1,13,19,14,4,4
0.0,10.0,1,12,19,14,4,4
0.0,9.0,1,11,19,14,4,4
0.0,8.0,1,10,19,14,4,4
0.0,7.0,1,9,19,14,4,4
0.0,6.0,1,8,19,14,4,4
0.0,5.0,1,7,19,14,4,4
0.0,4.0,1,6,19,14,4,4
0.0,3.0,1,5,19,14,4,4
0.0,2.0,1,4,19,14,4,4
0.0,1.0,1,3,19,14,4,4
3.0,-20.0,1,2,19,14,4,1
2.0,-20.0,23,2,1,13,1,1
1.0,-20.0,23,2,1,12,1,1
0.0,-20.0,23,2,1,11,1,3
0.0,-19.0,22,1,3,11,3,3
0.0,-18.0,21,1,3,11,3,3
0.0,-17.0,20,1,3,11,3,3
0.0,-16.0,19,1,3,11,3,3
0.0,-15.0,18,1,3,11,3,3
0.0,-14.0,17,1,3,11,3,3
0.0,-13.0,16,1,3,11,3,3
0.0,-12.0,15,1,3,11,3,3
0.0,-11.0,14,1,3,11,3,3
0.0,-10.0,13,1,3,11,3,3
0.0,-9.0,12,1,22,11,3,3
0.0,-8.0,11,1,22,11,3,3
0.0,-7.0,10,1,22,11,3,3
0.0,-6.0,9,1,22,11,3,3
0.0,-5.0,8,1,22,11,3,3
0.0,-4.0,7,1,22,11,3,3
0.0,-3.0,6,1,22,11,3,3
0.0,-2.0,5,1,22,11,3,3
0.0,-1.0,4,1,22,11,3,3
-6.0,3.0,3,1,22,11,3,2
-5.0,3.0,3,20,21,1,2,2
-4.0,3.0,3,20,20,1,2,2
-3.0,3.0,3,22,19,1,2,2
-2.0,3.0,3,22,18,1,2,2
-1.0,3.0,3,22,17,1,2,2
0.0,3.0,3,22,16,1,2,4
0.0,2.0,1,21,16,6,4,4
0.0,1.0,1,20,16,6,4,4
10.0,-1.0,1,19,16,6,4,1
9.0,-1.0,3,19,1,5,1,1
8.0,-1.0,3,19,1,4,1,1
7.0,-1.0,3,19,1,3,1,1
6.0,-1.0,3,19,1,2,1,1
5.0,-1.0,3,19,1,1,1,4
5.0,-2.0,1,18,21,1,4,4
5.0,-3.0,1,17,21,1,4,4
5.0,-4.0,1,16,21,1,4,4
5.0,-5.0,1,15,21,1,4,4
5.0,-6.0,1,14,21,12,4,1
4.0,-6.0,3,14,1,11,1,1
3.0,-6.0,11,14,1,10,1,1
2.0,-6.0,11,14,1,9,1,1
1.0,-6.0,11,14,1,8,1,1
0.0,-6.0,11,14,1,7,1,3
0.0,-5.0,10,1,5,7,3,3
0.0,-4.0,9,1,5,7,3,3
0.0,-3.0,8,1,5,7,3,3
0.0,-2.0,7,1,5,7,3,3
0.0,-1.0,6,1,5,7,3,3
-24.0,-3.0,5,1,10,7,3,2
-23.0,-3.0,5,6,9,1,2,2
-22.0,-3.0,5,6,8,1,2,2
-21.0,-3.0,5,6,7,1,2,2
-20.0,-3.0,5,6,6,1,2,2
-19.0,-3.0,5,1,21,1,2,2
-18.0,-3.0,5,1,20,1,2,2
-17.0,-3.0,5,1,19,1,2,2
-16.0,-3.0,5,20,18,1,2,2
-15.0,-3.0,5,20,17,1,2,2
-14.0,-3.0,5,20,16,1,2,2
-13.0,-3.0,5,20,15,1,2,2
-12.0,-3.0,5,20,14,1,2,2
-11.0,-3.0,5,20,13,1,2,2
-10.0,-3.0,5,20,12,1,2,2
-9.0,-3.0,5,20,11,1,2,2
-8.0,-3.0,5,20,10,1,2,2
-7.0,-3.0,5,20,9,1,2,2
-6.0,-3.0,5,20,8,1,2,2
-5.0,-3.0,5,20,7,1,2,2
-4.0,-3.0,5,20,6,1,2,2
-3.0,-3.0,5,20,5,1,2,2
-2.0,-3.0,5,20,4,1,2,2
-1.0,-3.0,5,20,3,1,2,2
0.0,-3.0,5,20,2,1,2,3
0.0,-2.0,4,1,2,31,3,3
0.0,-1.0,3,1,2,31,3,3
0.0,4.0,2,1,2,31,3,1
-1.0,4.0,2,3,1,30,1,3
-1.0,5.0,1,1,3,30,3,2
0.0,5.0,1,1,2,1,2,2
1.0,5.0,1,24,1,1,2,4
1.0,4.0,1,23,1,1,4,4
1.0,3.0,1,22,1,1,4,4
1.0,2.0,1,21,1,1,4,4
1.0,1.0,1,20,1,1,4,4
1.0,0.0,1,19,1,32,4,1
27.0,9.0,1,19,1,31,1,1
26.0,9.0,1,19,1,30,1,1
25.0,9.0,1,19,1,29,1,1
24.0,9.0,1,19,1,28,1,1
23.0,9.0,1,19,1,27,1,1
22.0,9.0,1,19,1,26,1,1
21.0,9.0,1,19,1,25,1,1
20.0,9.0,1,19,1,24,1,1
19.0,9.0,6,19,1,23,1,1
18.0,9.0,6,19,1,22,1,1
17.0,9.0,6,19,1,21,1,1
16.0,9.0,6,19,1,20,1,1
15.0,9.0,6,19,1,19,1,1
14.0,9.0,6,19,1,18,1,1
13.0,9.0,6,19,1,17,1,1
12.0,9.0,6,19,1,16,1,1
11.0,9.0,6,19,1,15,1,1
10.0,9.0,6,19,1,14,1,1
9.0,9.0,6,19,1,13,1,1
8.0,9.0,6,19,1,12,1,1
7.0,9.0,6,19,1,11,1,1
6.0,9.0,6,19,1,10,1,1
5.0,9.0,6,19,1,9,1,1
4.0,9.0,6,19,1,8,1,1
3.0,9.0,6,19,1,7,1,1
2.0,9.0,6,19,1,6,1,1
1.0,9.0,6,19,1,5,1,1
0.0,9.0,6,19,1,4,1,4
0.0,8.0,1,18,29,4,4,4
0.0,7.0,1,17,29,4,4,4
0.0,6.0,1,16,29,4,4,4
0.0,5.0,1,15,29,4,4,4
0.0,4.0,1,14,29,4,4,4
0.0,3.0,1,13,29,4,4,4
0.0,2.0,1,12,29,4,4,4
0.0,1.0,1,11,29,4,4,4
-13.0,3.0,1,10,29,4,4,2
-12.0,3.0,9,10,28,1,2,2
-11.0,3.0,9,10,27,1,2,2
-10.0,3.0,9,10,26,1,2,2
-9.0,3.0,9,10,25,1,2,2
-8.0,3.0,9,10,24,1,2,2
-7.0,3.0,9,10,23,1,2,2
-6.0,3.0,9,10,22,1,2,2
-5.0,3.0,9,10,21,1,2,2
-4.0,3.0,9,10,20,1,2,2
-3.0,3.0,9,10,19,1,2,2
-2.0,3.0,15,10,18,1,2,2
-1.0,3.0,15,10,17,1,2,2
0.0,3.0,15,10,16,1,2,4
0.0,2.0,1,9,16,17,4,4
0.0,1.0,1,8,16,17,4,4
1.0,-2.0,1,7,16,17,4,1
0.0,-2.0,3,7,1,16,1,3
0.0,-1.0,2,1,1,16,3,3
12.0,-12.0,1,1,1,16,3,1
11.0,-12.0,1,9,1,15,1,1
10.0,-12.0,1,9,1,14,1,1
9.0,-12.0,1,9,1,13,1,1
8.0,-12.0,1,9,1,12,1,1
7.0,-12.0,1,9,1,11,1,1
6.0,-12.0,1,9,1,10,1,1
5.0,-12.0,1,9,1,9,1,1
4.0,-12.0,1,9,1,8,1,1
3.0,-12.0,1,9,1,7,1,1
2.0,-12.0,1,9,1,6,1,1
1.0,-12.0,1,9,1,5,1,1
0.0,-12.0,1,9,1,4,1,1
-1.0,-12.0,16,9,1,3,1,3
-1.0,-11.0,15,1,3,3,3,2
0.0,-11.0,15,1,3,1,2,3
0.0,-10.0,14,1,29,4,3,3
0.0,-9.0,13,1,29,4,3,3
0.0,-8.0,12,1,29,4,3,3
0.0,-7.0,11,1,29,4,3,3
0.0,-6.0,10,1,29,4,3,3
0.0,-5.0,9,1,29,4,3,3
0.0,-4.0,8,1,29,4,3,3
0.0,-3.0,7,1,29,4,3,3
0.0,-2.0,6,1,29,4,3,3
0.0,-1.0,5,1,29,4,3,3
-13.0,7.0,4,1,29,4,3,2
-12.0,7.0,4,12,28,1,2,2
-11.0,7.0,4,12,27,1,2,2
-10.0,7.0,4,12,26,1,2,2
-9.0,7.0,4,12,25,1,2,2
-8.0,7.0,4,12,24,1,2,2
-7.0,7.0,4,12,23,1,2,2
-6.0,7.0,4,12,22,1,2,2
-5.0,7.0,4,12,21,1,2,2
-4.0,7.0,4,12,20,1,2,2
-3.0,7.0,4,21,19,1,2,2
-2.0,7.0,4,21,18,1,2,2
-1.0,7.0,4,21,17,1,2,2
0.0,7.0,4,21,16,1,2,4
