foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
7.0,-14.0,15,10,1,14,1,1
6.0,-14.0,15,10,1,13,1,1
5.0,-14.0,15,10,1,12,1,1
4.0,-14.0,15,10,1,11,1,1
3.0,-14.0,15,10,1,10,1,1
2.0,-14.0,15,10,1,9,1,1
1.0,-14.0,15,10,1,8,1,1
0.0,-14.0,15,10,1,7,1,3
0.0,-13.0,14,1,14,7,3,3
0.0,-12.0,13,1,26,7,3,3
0.0,-11.0,12,1,26,7,3,3
0.0,-10.0,11,1,26,7,3,3
0.0,-9.0,10,1,26,7,3,3
0.0,-8.0,9,1,26,7,3,3
0.0,-7.0,8,1,26,7,3,3
0.0,-6.0,7,1,26,7,3,3
0.0,-5.0,6,1,26,7,3,3
0.0,-4.0,5,1,26,7,3,3
0.0,-3.0,4,1,26,7,3,3
0.0,-2.0,3,1,26,7,3,3
0.0,-1.0,2,1,26,7,3,3
-16.0,19.0,1,1,26,7,3,2
-15.0,19.0,1,14,25,1,2,2
-14.0,19.0,1,24,24,1,2,2
-13.0,19.0,1,24,23,1,2,2
-12.0,19.0,1,24,22,1,2,2
-11.0,19.0,1,24,21,1,2,2
-10.0,19.0,1,24,20,1,2,2
-9.0,19.0,1,24,19,1,2,2
-8.0,19.0,1,24,18,1,2,2
-7.0,19.0,1,24,17,1,2,2
-6.0,19.0,1,24,16,1,2,2
-5.0,19.0,1,24,15,1,2,2
-4.0,19.0,1,24,14,1,2,2
-3.0,19.0,1,24,13,1,2,2
-2.0,19.0,1,24,12,1,2,2
-1.0,19.0,1,24,11,1,2,2
0.0,19.0,1,24,10,1,2,4
0.0,18.0,1,23,10,23,4,4
0.0,17.0,1,22,10,23,4,4
0.0,16.0,1,21,10,23,4,4
0.0,15.0,1,20,10,23,4,4
0.0,14.0,1,19,10,23,4,4
0.0,13.0,1,18,10,23,4,4
0.0,12.0,1,17,10,23,4,4
0.0,11.0,1,16,10,23,4,4
0.0,10.0,1,15,10,23,4,4
0.0,9.0,1,14,10,23,4,4
0.0,8.0,1,13,10,23,4,4
0.0,7.0,1,12,10,23,4,4
0.0,6.0,1,11,10,23,4,4
0.0,5.0,1,10,10,23,4,4
0.0,4.0,1,9,10,23,4,4
0.0,3.0,1,8,10,23,4,4
0.0,2.0,1,7,10,23,4,4
0.0,1.0,1,6,10,23,4,4
22.0,-17.0,1,5,10,23,4,1
21.0,-17.0,20,5,1,22,1,1
20.0,-17.0,20,5,1,21,1,1
19.0,-17.0,20,5,1,20,1,1
18.0,-17.0,20,5,1,19,1,1
17.0,-17.0,20,5,1,18,1,1
16.0,-17.0,20,5,1,17,1,1
15.0,-17.0,20,5,1,16,1,1
14.0,-17.0,20,5,1,15,1,1
13.0,-17.0,20,5,1,14,1,1
12.0,-17.0,20,5,1,13,1,1
11.0,-17.0,20,5,1,12,1,1
10.0,-17.0,20,5,1,11,1,1
9.0,-17.0,20,5,1,10,1,1
8.0,-17.0,20,5,1,9,1,1
7.0,-17.0,20,5,1,8,1,1
6.0,-17.0,20,5,1,7,1,1
5.0,-17.0,20,5,1,6,1,1
4.0,-17.0,20,5,1,5,1,1
3.0,-17.0,20,5,1,4,1,1
2.0,-17.0,20,5,1,3,1,1
1.0,-17.0,20,5,1,2,1,1
0.0,-17.0,20,5,1,1,1,3
0.0,-16.0,19,1,32,1,3,3
0.0,-15.0,18,1,32,1,3,3
0.0,-14.0,17,1,32,1,3,3
