foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
0.0,-2.0,28,9,5,3,3
0.0,28.0,28,8,5,3,3
0.0,30.0,28,7,5,3,2
2.0,30.0,5,27,7,2,2
4.0,30.0,18,26,7,2,2
6.0,30.0,18,25,7,2,2
8.0,30.0,18,24,7,2,2
10.0,30.0,18,23,7,2,2
12.0,30.0,18,22,7,2,4
12.0,28.0,6,17,22,4,4
12.0,26.0,11,16,22,4,4
12.0,24.0,11,15,22,4,4
12.0,22.0,11,14,22,4,4
12.0,20.0,11,13,22,4,4
12.0,18.0,11,12,22,4,4
12.0,16.0,11,11,22,4,4
12.0,14.0,11,10,22,4,4
12.0,12.0,11,9,22,4,4
12.0,10.0,11,8,22,4,4
12.0,8.0,11,7,22,4,4
12.0,6.0,11,6,22,4,4
12.0,4.0,11,5,22,4,4
12.0,2.0,11,4,22,4,1
10.0,2.0,21,10,4,1,1
8.0,2.0,21,9,4,1,1
6.0,2.0,21,8,4,1,1
4.0,2.0,21,7,4,1,1
2.0,2.0,21,6,4,1,4
2.0,0.0,6,3,27,4,4
2.0,-2.0,6,2,27,4,2
4.0,-2.0,2,26,2,2,2
6.0,-2.0,2,25,2,2,2
8.0,-2.0,2,24,2,2,2
10.0,-2.0,2,23,23,2,2
12.0,-2.0,2,22,23,2,2
14.0,-2.0,2,21,23,2,2
16.0,-2.0,2,20,23,2,3
16.0,0.0,20,22,13,3,3
16.0,2.0,20,21,13,3,1
14.0,2.0,21,12,2,1,1
12.0,2.0,21,11,2,1,1
10.0,2.0,21,10,2,1,1
8.0,2.0,21,9,4,1,1
6.0,2.0,21,8,4,1,1
4.0,2.0,21,7,4,1,4
4.0,0.0,7,3,6,4,1
2.0,0.0,22,6,3,1,1
-30.0,-6.0,22,5,3,1,1
-32.0,-6.0,22,4,3,1,3
-32.0,-4.0,3,21,4,3,3
-32.0,-2.0,29,20,4,3,3
-32.0,0.0,29,19,4,3,3
-32.0,2.0,29,18,4,3,2
-30.0,2.0,4,28,18,2,2
-28.0,2.0,4,27,18,2,2
-26.0,2.0,7,26,18,2,2
-24.0,2.0,7,25,18,2,2
-22.0,2.0,7,24,18,2,4
-22.0,0.0,5,6,24,4,2
-20.0,0.0,6,23,19,2,2
-18.0,0.0,6,22,19,2,2
-16.0,0.0,6,21,19,2,2
-14.0,0.0,6,20,19,2,2
-12.0,0.0,6,19,19,2,2
-10.0,0.0,6,18,19,2,2
-8.0,0.0,6,17,19,2,2
-6.0,0.0,6,16,19,2,2
-4.0,0.0,6,15,19,2,2
-2.0,0.0,6,14,19,2,2
22.0,-16.0,6,13,19,2,2
24.0,-16.0,6,12,19,2,3
24.0,-14.0,12,18,21,3,3
24.0,-12.0,12,17,21,3,3
24.0,-10.0,12,16,21,3,3
24.0,-8.0,12,15,21,3,3
24.0,-6.0,12,14,21,3,3
24.0,-4.0,12,13,21,3,3
24.0,-2.0,12,12,21,3,3
24.0,0.0,12,11,21,3,1
22.0,0.0,11,20,8,1,1
20.0,0.0,11,19,14,1,1
18.0,0.0,11,18,14,1,1
16.0,0.0,11,17,14,1,1
14.0,0.0,11,16,14,1,1
12.0,0.0,11,15,14,1,1
10.0,0.0,11,14,14,1,1
8.0,0.0,11,13,14,1,1
6.0,0.0,11,12,14,1,1
4.0,0.0,11,11,14,1,1
2.0,0.0,11,10,14,1,1
-18.0,-10.0,11,9,14,1,1
-20.0,-10.0,11,8,14,1,4
-20.0,-12.0,8,13,25,4,4
-20.0,-14.0,8,12,25,4,4
-20.0,-16.0,8,11,25,4,2
-18.0,-16.0,11,24,3,2,2
-16.0,-16.0,11,23,3,2,2
-14.0,-16.0,11,22,3,2,2
-12.0,-16.0,11,21,3,2,2
-10.0,-16.0,11,20,14,2,2
-8.0,-16.0,11,19,14,2,2
-6.0,-16.0,11,18,14,2,2
-4.0,-16.0,11,17,14,2,2
-2.0,-16.0,11,16,14,2,2
0.0,-16.0,11,15,14,2,3
0.0,-14.0,15,13,18,3,3
0.0,-12.0,15,12,18,3,3
0.0,-10.0,15,11,18,3,3
0.0,-8.0,15,10,18,3,3
0.0,-6.0,15,9,18,3,3
0.0,-4.0,15,8,18,3,3
0.0,-2.0,15,7,18,3,3
-10.0,-6.0,15,6,18,3,3
-10.0,-4.0,15,5,18,3,3
-10.0,-2.0,15,4,18,3,1
-12.0,-2.0,4,17,10,1,1
-14.0,-2.0,4,16,21,1,1
-16.0,-2.0,4,15,21,1,1
-18.0,-2.0,4,14,21,1,1
-20.0,-2.0,4,13,21,1,1
-22.0,-2.0,4,12,21,1,3
-22.0,0.0,21,3,12,3,3
-22.0,2.0,21,2,12,3,2
-20.0,2.0,2,20,2,2,2
-18.0,2.0,2,19,2,2,2
