foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
-24.0,0.0,22,25,3,2,2
-22.0,0.0,22,24,3,2,2
-20.0,0.0,22,23,3,2,2
-18.0,0.0,22,22,3,2,2
-16.0,0.0,22,21,3,2,2
-14.0,0.0,22,20,3,2,2
-12.0,0.0,22,19,3,2,2
-10.0,0.0,22,18,3,2,2
-8.0,0.0,22,17,3,2,2
-6.0,0.0,22,16,3,2,2
-4.0,0.0,22,15,3,2,2
-2.0,0.0,22,14,3,2,2
-12.0,-4.0,22,13,3,2,2
-10.0,-4.0,22,12,3,2,4
-10.0,-6.0,21,21,12,4,4
-10.0,-8.0,21,20,12,4,2
-8.0,-8.0,20,11,5,2,2
-6.0,-8.0,20,10,5,2,3
-6.0,-6.0,10,4,2,3,3
-6.0,-4.0,10,3,2,3,3
-6.0,-2.0,10,2,23,3,3
-6.0,0.0,10,1,23,3,2
-4.0,0.0,24,9,1,2,2
-2.0,0.0,24,8,1,2,2
8.0,4.0,24,7,1,2,2
10.0,4.0,24,6,1,2,2
12.0,4.0,24,5,1,2,2
14.0,4.0,24,4,1,2,2
16.0,4.0,24,3,1,2,2
18.0,4.0,24,2,1,2,2
20.0,4.0,24,1,1,2,2
